alarm/set_alarm	Set an alarm for 6:25am for every Monday through Friday
alarm/set_alarm	set my alarm for every 45 seconds
weather/find	will there be flooding
weather/find	How cold is it in Alaska right now?
weather/find	READ ME THE SEVERE WEATHER ALERTS FOR MY AREA
reminder/set_reminder	remind me to pick up dan after practice
alarm/set_alarm	Set an alarm for 4 pm today
weather/find	is it going to rain
weather/find	What is the temperature in Florida?
weather/find	What's the temperature in Oklahoma City?
reminder/show_reminders	What reminders do I have for Monday
weather/find	Is it going to snow this weekend?
weather/find	Would I need a jacket tonight?
weather/find	Is it going to rain today
alarm/show_alarms	show me all my alarms
weather/find	Will it be really hot tomorrow?
weather/find	Is it going to snow today?
alarm/set_alarm	set an alarm every half hour
weather/find	Is it cold outside?
alarm/set_alarm	Set an alarm for tomorrow at 7 am
weather/find	How is USA weather looking this season regarding Hurricanes
weather/find	how icy is it outside?
weather/find	How is the weather?
alarm/set_alarm	set an alarm for every 5 minutes for one hour
weather/find	What's the weather in Brookings Oregon?
alarm/modify_alarm	change 5 am alarm to pm
weather/find	Are we supposed to have high winds today?
alarm/snooze_alarm	Snooze the alarm for 10 more minutes.
weather/find	Should I carry an umbrella with me today?
weather/find	When is it supposed to cool down?
alarm/cancel_alarm	Cancel alarms for Wednesday.
reminder/set_reminder	Set reminder
weather/find	what's the weather like today?
weather/find	how hot is it
weather/find	Should I bring a winter jacket?
weather/find	is it supposed to be nice this weekend
weather/find	will it still be sunny tomorrow?
weather/find	What's the weather going to be like today?
weather/find	what is the forecast for tomorrow
alarm/modify_alarm	change alarm 1 to 10 am
weather/find	is it sweater weather 
weather/find	What is the week's weather forecast in Chapel Hill?
alarm/show_alarms	what is my alarm tomorrow
reminder/set_reminder	Remind me to pick up flowers for Friday
weather/find	Do I need a scarf today?
weather/find	Should I not bring my jacket today?
weather/find	What's the weekend forecast?
alarm/show_alarms	What time is my alarm set for?
reminder/set_reminder	Remind me to call my mom tomorrow afternoon.
weather/find	what is the weather like in london today
alarm/set_alarm	Set alarm for 11 pm
alarm/snooze_alarm	Set my snooze alarm for ten minutes.
reminder/set_reminder	Please remind me to buy paper towels
reminder/set_reminder	Remind me about my appointment an hour before
reminder/show_reminders	what reminders do I have for today?
alarm/modify_alarm	change alarm times
alarm/set_alarm	Set two alarms for tomorrow.
weather/find	Will it be cold in Fremont on Thursday?
weather/find	Do I need to wear a hat?
alarm/set_alarm	set alarm for 7 am Monday
weather/find	Is it going to rain today?
weather/find	is it going to be cold today
alarm/show_alarms	do I have any alarms set for tomorrow?
reminder/set_reminder	Remind me books are due August 10th.
alarm/show_alarms	show all alarms please
weather/find	is it going to rain in the next 4 days?
weather/find	Is it going to rain tonight?
weather/find	what is weather look like for next weekend?
weather/find	is there going to be a hail this evening?
weather/find	How much snow are we going to get this week?
weather/find	Hows the weather Saturday?
weather/find	How much snow is expected?
weather/find	What is the chance of snow?
alarm/set_alarm	Set an alarm for 7:45 am tomorrow.
alarm/show_alarms	Show alarms
weather/find	What will the weather be like today?
reminder/set_reminder	Remind me to buy eggs at the grocery store
alarm/set_alarm	Set alarm for 830am tomorrow
weather/find	How hot is it going to get today?
alarm/set_alarm	I want an alarm for Saturday at 7:10 AM
alarm/set_alarm	I need an alarm set for 1:00 pm to wake me from my nap. 
alarm/snooze_alarm	snooze my alarm
weather/find	Can I expect dry weather Saturday?
weather/find	what is the hourly forecast for today
alarm/set_alarm	Set alarm for 6 am tomorrow
weather/find	weather forecast at outer banks next week
weather/find	What will the temperature be on Friday?
alarm/snooze_alarm	Snooze my alarm for fifteen minutes.
weather/find	should i bring an umbrella
weather/find	will it be humid tomorrow
alarm/snooze_alarm	Snooze all alarms.
alarm/set_alarm	Set an alarm for every 2 hours
reminder/cancel_reminder	cancel reminder to pick up contact lenses
weather/find	When is the next chance for rain going to be?
alarm/set_alarm	Set up a new alarm
alarm/cancel_alarm	Turn off all alarms.
alarm/set_alarm	set an alarm for 5:30 tomorrow night
weather/find	What will the weather be like at the Jersey Shore this weekend?
reminder/set_reminder	Remind me to walk the dog tomorrow morning.
reminder/set_reminder	turn on a reminder for the game tomorrow night
reminder/set_reminder	Remind me make dinner at 5pm
weather/find	will it be cold today 
weather/find	WHat is the current temp?
weather/find	Should I pack a swimsuit?
reminder/cancel_reminder	cancel my reminder about getting gas
weather/find	will it be humid today
weather/find	How is the weather today in New York?
reminder/set_reminder	remind me to buy cranberry juice from grocery store?
weather/find	Is it raining in Seattle right now?
weather/find	Do i need a sweater or rainjacket?
weather/find	How hot is it going to be today?  
reminder/show_reminders	What are my reminders for tomorrow
weather/find	Is it snowing in Alaska right now?
alarm/cancel_alarm	cancel all alarms for this week
weather/find	what's the temperature with windchill?
reminder/set_reminder	Set reminder on the 13th to follow up with dr gupta
reminder/set_reminder	Remind me to buy flowers for mom
weather/find	When will the rain end?
alarm/set_alarm	set alarm for weekday at 8
alarm/cancel_alarm	Cancel the 6am alarm.
weather/find	How is the weather in Chicago?
weather/find	Is it going to rain this weekend?
alarm/set_alarm	Set an alarm for 4 pm on Weekdays
weather/find	What is the temperature in Buenos Aires? 
weather/find	will it rain tomorrow 
alarm/set_alarm	set alarm for 7:30 am
reminder/set_reminder	Remind me to grab milk from the store on the way home from work
reminder/set_reminder	set a reminder to go to walmart at 1 am
weather/find	What's the weather in Toronto next week
weather/find	What does this week's forecast look like?
reminder/set_reminder	Remind me to pick up Lucy
weather/find	Will it rain tomorrow?
reminder/set_reminder	Remind me to feed Sarah's cat at 6:30 pm
reminder/show_reminders	show all reminders
weather/find	what is the temperature going to be today
weather/find	Is it going to be cloudy today?
weather/find	How much snow is forecasted for tonight?
alarm/set_alarm	Set an alarm for 10pm every Thursday
weather/find	Is it currently raining in Pittsburgh?
alarm/show_alarms	List all alarms
alarm/snooze_alarm	Snooze the alarm for 4 mins
alarm/set_alarm	Set alarm to wake me in 30 minutes.
weather/find	What is the temperature outside?
weather/find	will it rain next week?
alarm/set_alarm	Set an alarm for 10:30 AM every day
weather/find	Are we going to need an umbrella today
weather/find	What's the temperature outside?
reminder/set_reminder	Remind me to pay the car insurance next week.
weather/find	Do I need to put on sunscreen today?
reminder/cancel_reminder	Cancel reminder to go to the grocery store
weather/find	What time are they calling for rain?
weather/find	HOW LONG WILL THIS RAIN LAST?
reminder/set_reminder	Remind me to pick up Rebecca from soccer practice at 3:30pm.
reminder/set_reminder	remind me to cancel my alarm.
weather/find	how hot will it get
weather/find	what is today's forecast
weather/find	what's the forecast for this week in LA
weather/find	When is it going to get warmer?
weather/find	Are the UV rays going to be high today?
alarm/modify_alarm	change alarm time to 6am
alarm/cancel_alarm	Delete all saved alarms
alarm/cancel_alarm	please delete my alarm for 7:00pm
weather/find	Is it supposed to snow today?
weather/find	weekend weather in Grand Rapids?
alarm/time_left_on_alarm	How long before my "dinner" alarm goes off?
alarm/set_alarm	Set my alarm for an hour gym workout.
alarm/set_alarm	set the alarm for noon
alarm/modify_alarm	modify alarm
weather/find	what is Wednesdays forecast 
weather/find	are there thunderstorms tonight
reminder/cancel_reminder	Delete all reminders.
weather/find	What is the temperature in boston tomorrow?
weather/find	today's temperature
weather/find	Should I bring an umbrella 
weather/find	Is it going to rain
alarm/set_alarm	set alarm for 640
weather/find	Will it be warm enough for shorts tomorrow?
weather/find	Tell me the weather in Milwaukee 
weather/find	Is it going to rain this Wednesday?
weather/find	how hot is it going to be today?
alarm/cancel_alarm	Cancel next alarm
reminder/set_reminder	remind me to do the dishes on wednesday
reminder/set_reminder	Set a reminder to  return books to the library tomorrow 9 am
weather/find	Should I wear sunscreen on my walk?
weather/find	Is it going to snow today?
alarm/set_alarm	Set alarm every minute for 2 minutes
reminder/cancel_reminder	How do I cancel my reminders on my cellphone?
weather/find	what is the weather forecast
alarm/set_alarm	Set a new alarm for 1AM
alarm/modify_alarm	Change my 6 am alarm to 5:50 am
weather/find	How humid is it today?
reminder/set_reminder	Set reminder for job interview at 1pm on Monday.
weather/find	when does it start to get cool out
weather/find	will i need a jacket today 
alarm/set_alarm	Set an alarm for 7am tomorrow.
weather/find	When will the temperature get cooler this week?
weather/find	what weather should I expect this week
weather/find	how hot is it going to be this weekend?
reminder/show_reminders	show all my reminders pleases
reminder/set_reminder	Create a weekly reminder for 6pm yoga class
weather/find	Is it going to snow?
weather/find	Do I need boots today?
weather/find	Will it rain today? 
weather/find	Will it snow?
weather/find	How hot is it today?
weather/find	Do I need winter clothes in New York in November?
weather/find	What is the Forecast for my area?
weather/find	Is it colder here than in Orlando?
alarm/set_alarm	Set alarm every 20 minutes
reminder/cancel_reminder	Cancel all reminders.
weather/find	should I wear rain boots today
weather/find	tell me the weather today
reminder/set_reminder	remind me to take the books back to the library tomorrow
weather/find	Should I bring an umbrella?
alarm/set_alarm	set alarm 20 minutes
weather/find	What's the forecast for next Thursday?
weather/find	what is the wind speed today
reminder/set_reminder	remind me to purchase drinks when i get gas
reminder/set_reminder	Remind me to ask for a purple cast on Wednesday
weather/find	can I have the current temperature
weather/find	Is it going to rain today?
weather/find	What will the weather be like tomorrow morning?
weather/find	Will it snow today
reminder/cancel_reminder	Cancel the reminder to cook
weather/find	What is the weather supposed to be for Newport this week?
reminder/cancel_reminder	Delete my first reminder
weather/find	What will be the hottest day next week?
alarm/set_alarm	Turn on my alarm for 8am
alarm/set_alarm	set alarm for 4:30 am
weather/find	How hot is it going to be today?
weather/find	What is the temperature right now?
alarm/modify_alarm	Change the alarm from 7am to 8am
reminder/set_reminder	Please set a reminder for 7:00 am to feed the cat.
weather/find	what is the weather like in Spain?
weather/find	What is next month's forecast in France?
weather/find	What is the weather in Central Park at 9am?
reminder/show_reminders	Show me my reminders
reminder/set_reminder	remind me to get gas on my way home tonight
weather/find	how cold is it going to be today?
weather/find	What will the weather be like today?
reminder/set_reminder	remind me to pick up laundry
weather/find	what's today's temperature 
weather/find	what is the weather like today
weather/find	How much rain are we supposed to get?
alarm/cancel_alarm	please cancel my all alarm
weather/find	What are the week's highs and lows?
weather/find	what's the temperature supposed to be tomorrow
weather/find	do i need gloves today?
weather/find	is there rain in the forecast for today
weather/find	what is the weather in Oahu right now
weather/find	any snow on the horizon?
alarm/set_alarm	Set an alarm for 5 minutes.
alarm/time_left_on_alarm	any time left before the alarm goes off?
weather/find	Will it rain in Lexington?
weather/find	Give me weather updates near me
reminder/set_reminder	Remind me to take my medication every night at 8pm.
weather/find	What will the high temperature be tomorrow?
alarm/show_alarms	show me my alarms
weather/find	How humid is it right now?
reminder/set_reminder	remind me to pay phone bill today
weather/find	Will it rain in Elysburg, PA today?
alarm/time_left_on_alarm	How much time is left on the alarm?
weather/find	Should I wear gloves outside?
weather/find	What is the forecast for the southeast?
reminder/set_reminder	Remind me to pick up daughter at 4 PM.
weather/find	what's the humidity level in Ft. Myers
weather/find	Is the weather looking good today?
weather/find	what is today's low going to be
reminder/set_reminder	remind me to email my boss
reminder/set_reminder	Remind me to wake up early on August 5th
weather/find	Will it rain next week?
weather/find	what is the high temperature going to be today
alarm/cancel_alarm	delete all my alarms
alarm/set_alarm	Set an alarm for 7pm tomorrow
reminder/set_reminder	remind me at 9am to start the crockpot
alarm/set_alarm	set alarm for 3:30 tomorrow
weather/find	when is it going to rain next
alarm/time_left_on_alarm	How much time is left on my alarm?
weather/find	what does the weather look like tonight
weather/find	whats the temp going to be today
weather/find	How sunny is it
weather/find	How cold is it suppose to get?
alarm/set_alarm	set an alarm saturday for 7:30 am
weather/find	Is it still drizzling outside 
reminder/set_reminder	Set a reminder to go to the market.
reminder/set_reminder	Set reminder to return calls at 7 pm
reminder/show_reminders	what reminders to I have for this week?
weather/find	How warm will it be today 
weather/find	Is it shorts or pants weather in Philadelphia right now? 
weather/find	What's the weather for the next 2 days?
alarm/set_alarm	Set an alarm for breakfast at 7
alarm/set_alarm	Set alarm for 12pm on Wednesday
weather/find	What's the low in Carson today?
alarm/set_alarm	set a alarm for tuesday at 5am
weather/find	What will the weather be like at 6PM?
weather/find	Will it be warm enough to swim tomorrow?
reminder/set_reminder	Remind me to grab soap at Walmart
weather/find	how cold will it be today?
weather/find	chances of thunderstorms this week
weather/find	how much snow will we get?
weather/find	What is the weather like tomorrow
weather/find	How hot is it in Lake Havasu City?
weather/find	What is the forecast for the next 5 days?
alarm/time_left_on_alarm	How much time until the alarm sounds?
weather/find	When will it rain next?
alarm/show_alarms	show all alarms
weather/find	How warm is tomorrow supposed to be? 
weather/find	Any rain in the forecast?
weather/find	is it going to be cold 
alarm/cancel_alarm	Delete all set alarms
reminder/show_reminders	i want to see reminders for friday
reminder/cancel_reminder	Cancel my reminder for the doctor's
weather/find	Do I need an umbrella?
reminder/set_reminder	Remind me to call dad on Father's Day.
weather/find	what is the record temp for today's date
alarm/cancel_alarm	Turn off alarm.
weather/find	Is it raining in Denver right now?
reminder/cancel_reminder	Cancel my reminder to pick up shoes
reminder/set_reminder	Place Madisons dance recital onto my reminders
reminder/cancel_reminder	cancel my reminder to buy bacon
alarm/set_alarm	Set alarm for 10am tomorrow
weather/find	Should I bring an umbrella?
alarm/cancel_alarm	Cancel my alarms
reminder/set_reminder	remind me to buy a new alarm clock
weather/find	What time is the weather forecast for rain in Lee County, FL?
alarm/show_alarms	show me my alarm
alarm/cancel_alarm	Cancel alarm for 10am
weather/find	what time is rain supposed to start?
alarm/show_alarms	Show me saved alarms
weather/find	is there a chance of rain today?
weather/find	How warm will it be by the closest beach?
reminder/set_reminder	Remind me to go to Grandma's birthday party on Sunday
weather/find	weather forecast for tomorrow at Disneyland
weather/find	Is it going to be windy today?
alarm/cancel_alarm	Turn off my alarm.
weather/find	How cold is it outside today
weather/find	what is the forecast for next weekend
weather/find	whats the local extendedforecast
alarm/cancel_alarm	Turn off my alarm please
reminder/show_reminders	how many reminders do I have for tomorrow
weather/find	Next sunny day
weather/find	should I bring an umbrella?
alarm/cancel_alarm	Delete alarm
weather/find	How is the weather looking for monday?
reminder/show_reminders	List my reminders
reminder/set_reminder	remind me to make cauliflower when I get home tonight
weather/find	will it be cold today
alarm/cancel_alarm	Turn off alarms
alarm/set_alarm	Set three alarms every fifteen minutes
weather/find	How cold is it going to be on Sunday?
alarm/show_alarms	do i have any alarms today?
weather/find	What's the high temperature today?
weather/find	need to mow lawn tomorrow will it be raining
weather/find	Do I have to bring a sweater tomorrow?
weather/find	will it be cold enough to wear a parka this winter?
weather/find	How hot will it be on Saturday?
weather/find	What is the weather in London?
reminder/set_reminder	remind me to call mom tonight
weather/find	Is it windy outside?
weather/find	any chance of snow
weather/find	Is it gloomy out?
reminder/cancel_reminder	delete my reminders for the rest of this week
weather/find	how long will the heatwave last
weather/find	What will be the coldest day this week?
reminder/show_reminders	show me my reminders when I leave work
weather/find	Are we suppose to get rain this week?
weather/find	will it rain today
alarm/cancel_alarm	Cancel all alarms set for Saturday or Sunday
weather/find	Is it picnic weather?
weather/find	Will I see the sun today
weather/find	Is rain in the forecast for the day?
weather/find	What is the wind chill factor for tomorrow morning
reminder/show_reminders	show me all of my reminders
weather/find	is it going to be very windy in jacksonville today
weather/find	Is it cold this morning?
reminder/set_reminder	SET A DAILY REMINDER TO TAKE MY MEDS AT 8 A.M.
alarm/set_alarm	please set alarm for 6 am tomorrow
reminder/cancel_reminder	Cancel that last reminder
reminder/show_reminders	Show me my reminder list
reminder/set_reminder	Remind me to go to the store tomorrow.
alarm/cancel_alarm	cancel that alarm
reminder/set_reminder	Remind my of my dr. appointment thur at 2pm.
reminder/set_reminder	Remind me to bring an umbrella tomorrow morning.
weather/find	Will I need my sunglasses today?
weather/find	is it going to be cloudy today
weather/find	Will it snow during the Cowboy's game?
weather/find	What time will temperatures hit a high today?
reminder/set_reminder	please remind me i need cheese from the store
alarm/set_alarm	set alarm for 6 pm
alarm/set_alarm	Please set alarm on Wednesday for 2 pm
weather/find	will the sun be shining today?
reminder/set_reminder	Please remind me to get lunches for the kids
weather/find	when is the next chance of snow 
weather/find	What is the temperature going to be tomorrow?
reminder/set_reminder	remind me at 5 pm to stop at Publix
alarm/cancel_alarm	turn off all of my alarms
weather/find	Do you expect rain today?
weather/find	What is the temp in Vegas tomorrow
weather/find	Will it snow this week?
alarm/set_alarm	Set alarm for 9 pm today
weather/find	what is the temperature?
weather/find	What is the high?
weather/find	What's it like outside 
alarm/set_alarm	Set alarm for 2:15.
alarm/set_alarm	Set an alarm for 1 hour in case I fall asleep
weather/find	Is it windy today in Los Angeles?
weather/find	What is the temperature tomorrow?
weather/find	what is the weather predicted to be like on the 29th?
reminder/cancel_reminder	cancel all reminders for today
weather/find	Is it raining
weather/find	what's the change of rain today?
reminder/set_reminder	Remind me to go to the post office tomorrow.
reminder/show_reminders	Do I have any reminders for this week?
weather/find	how cold is it
weather/find	What is the current temperature in Perth? 
alarm/show_alarms	what time is tomorrows alarm set
weather/find	will it be cold in london?
weather/find	how much snow is expected tomorrow?
reminder/cancel_reminder	Cancel all reminders for August
weather/find	How much snow predicted
alarm/set_alarm	turn on the alarm
alarm/set_alarm	alarm in 60 min please
reminder/set_reminder	Remind me to pay the phone bill Friday.
reminder/set_reminder	Remind me to pick up dinner tomorrow night
alarm/modify_alarm	Edit alarms
alarm/set_alarm	Please set an alarm for 5: 30 am
alarm/snooze_alarm	snooze alarm for 5 minutes
alarm/set_alarm	Set one alarm for 2 p.m. and do the other for 4 p.m.
weather/find	is there snow in the forecast
weather/find	temperature tomorrow in Dallas
weather/find	what is the weather like in Chicago?
weather/find	What will the weather be like in the Northeast today?
alarm/set_alarm	set alarm for 3am
reminder/cancel_reminder	Cancel my reminder to go to the grocery store.
reminder/set_reminder	Remind me to pick up kids at 4
weather/find	What type of cloud coverage should I be expecting during the total solar eclipse next Monday. 
weather/find	will it be raining next week?
alarm/cancel_alarm	Delete 8 a.m alarm.
alarm/cancel_alarm	Cancel 5:15 pm alarm
weather/find	should I bring a raincoat
alarm/snooze_alarm	Snooze my 5am alarm every 10 minutes
weather/find	What's the temperature?
alarm/cancel_alarm	cancel next week alarm
weather/find	how cold will it be tomorrow
reminder/set_reminder	remind me to call my doctor today at 3
weather/find	What will be the temperature tomorrow evening?
alarm/show_alarms	What are my alarms?
weather/find	Is it snowing in Alaska?
reminder/set_reminder	remind me to visit the orthodontist tuesday at 8a
weather/find	How cold will it be today?
weather/find	should I bring an umbrella tonight?
weather/find	Will I need sunscreen tomorrow?
weather/find	How windy will it be tonight?
weather/find	do i need to wear a raincoat today
alarm/set_alarm	Set alarm for 9:30 AM
alarm/snooze_alarm	snooze the alarm
reminder/set_reminder	remind me to go grocery shopping
alarm/set_alarm	Set alarm for 10am tomorrow.
weather/find	Weather on Monday?
weather/find	Will it rain all week?
weather/find	Should I bring a jacket today?
reminder/set_reminder	Set a reminder to clean out storage closet today.
reminder/set_reminder	Remind me to pick up Claire at 4
weather/find	what is the sun index tomorrow?
alarm/cancel_alarm	cancel all alarms.
weather/find	Will it snow today in Sapporo?
weather/find	Do I need to wear gloves?
weather/find	Is it sunny in Los Angeles
alarm/set_alarm	Set alarm for 7 pm tonight
reminder/cancel_reminder	cancel all reminders
weather/find	What is the current temperature in Flagstaff?
alarm/show_alarms	show all alarms
alarm/set_alarm	set alarm for 6 am tomorrow
weather/find	Is it cold enough for a jacket out?
weather/find	do i need an umbrella tomorrow
weather/find	Rain forecast this week
alarm/set_alarm	Set a 2 minute alarm. 
reminder/set_reminder	remind me to pay gas bill
weather/find	What is the humidity today? 
weather/find	Will it be sunny tomorrow?
alarm/cancel_alarm	Cancel remaining alarms for today
reminder/set_reminder	remind me to cancel my doctors appointment before monday
weather/find	What will the temperature be in Orlando today
weather/find	How hot is it going to be today?
weather/find	What is the high for the day?
reminder/set_reminder	remind me to put out trash on friday
alarm/cancel_alarm	turn off the alarms
weather/find	How much snow is expected?
alarm/cancel_alarm	Turn off the alarm.
alarm/cancel_alarm	Stop the alarm
weather/find	Am I okay to go out in shorts and sandals?
weather/find	Will there be hail on Thursday?
alarm/cancel_alarm	turn off all alarms
weather/find	Is it going to rain on Saturday
alarm/show_alarms	is my alarm set for tomorrow
reminder/set_reminder	Remind me to pay my electric bill tomorrow
alarm/set_alarm	set an alarm every minute for 30 minutes
reminder/set_reminder	Remind me to buy dog food at the grocery store
weather/find	what is the forecast for tomorrow
reminder/show_reminders	Do I have any reminders created for this weekend?
alarm/cancel_alarm	Clear my wakeup alarm for all holidays
weather/find	what is the weather in Vancouver, WA this week?
reminder/show_reminders	How many minutes left on my reminder for today
reminder/cancel_reminder	Cancel my reminder to buy bananas at the store tonight.
alarm/set_alarm	set alarm for 10pm
weather/find	Is it going to rain today?
alarm/set_alarm	Reset tomorrow's alarm for 8:30am.
weather/find	Is there a tornado warning?
alarm/set_alarm	Set alarm for 4pm this afternoon
weather/find	Is Western Massachusetts under a winter weather warning at the moment?
alarm/set_alarm	Set alarm for 4 am on Thursday?
weather/find	Will it be sunny today?
weather/find	what is the lowest temperature will be tomorrow?
weather/find	Is there a chance of rain tomorrow?
alarm/show_alarms	show me wake up alarms
weather/find	tell me tomorrow's forecast
weather/find	is rain in the forecast this week
reminder/cancel_reminder	I want to go ahead and erase this reminder.
reminder/cancel_reminder	cancel all reminders
weather/find	how much rain are we going to get next week?
weather/find	how hot can it be on friday
weather/find	What's the weekend forecast
reminder/set_reminder	Remind me to buy diapers.
reminder/cancel_reminder	cancel my reminder to buy toilet paper
weather/find	is it going to be hot tomorrow?
weather/find	Will it be sunny tomorrow?
weather/find	Give me a hurricane update
alarm/set_alarm	Set an alarm for noon
alarm/cancel_alarm	delete work alarm
weather/find	What time is it supposed to begin raining
alarm/show_alarms	When is my next alarm set for and what it is for
weather/find	will it snow tomorrow 
alarm/time_left_on_alarm	Give me the amount of time left on my alarm clock.
weather/find	How many inches of rain is expected?
alarm/snooze_alarm	Snooze my alarm for 10 more minutes.
alarm/set_alarm	Set an alarm for 6 PM on saturday
reminder/set_reminder	Reminder to set new alarms on September 1st
weather/find	will it be cloudy today
weather/find	Show me the weather for Columbus 
reminder/set_reminder	Set the reminder for a week from now.
alarm/show_alarms	when is alarm set for tomorrow
reminder/show_reminders	Show all my reminders for today.
weather/find	I would like to know the weather for today.
reminder/cancel_reminder	Cancel my rent reminder
weather/find	What is the weather in Edison at 5 am?
weather/find	Should I bring an umbrella to the game tonight?
weather/find	is it going to rain in satan cruz tonight
reminder/set_reminder	remind me to buy water purifier
reminder/set_reminder	Remind me to buy water at the grocery store.
weather/find	should I take my umbrella today
weather/find	what is the weather in nyc
weather/find	How many feet of snow are we getting next week?
weather/find	What is the temperature?
alarm/set_alarm	Set alarm for 8 am tomorrow
reminder/set_reminder	Remind Me to buy soda
weather/find	what is the weather forecast for tomorrow
weather/find	is it going to be cold today
reminder/cancel_reminder	delete reminder to fill out adoption papers on Thursday
weather/find	what is the humidity in orlando 
weather/find	Is it raining in London
weather/find	will it be muggy tomorrow
weather/find	Is it going to snow today?
reminder/show_reminders	show my reminders for June 2017
weather/find	Are there any weather emergencies?
alarm/set_alarm	set an alarm every 15 minutes for 45 minutes
weather/find	what will the temperature be tonight?
weather/find	weather for my area tomorrow
reminder/set_reminder	Remind me to pick up Matt from school at 2:45 pm
weather/find	Will it rain tomorrow?
weather/find	Will we get a tornado from this storm? 
weather/find	what is the weather in Verona at noon
weather/find	is there any storm coming
alarm/show_alarms	what are my current alarms set at
weather/find	when will it rain next?
alarm/cancel_alarm	Cancel tomorrows alarm
weather/find	will it be snowing in weekends
alarm/set_alarm	Set alarm for 50 minutes
alarm/show_alarms	how many alarms do I have going on right now
alarm/set_alarm	Set alarm for 2 pm today.
reminder/set_reminder	I need to be reminded to call my sister in the morning after 6 am.
weather/find	Is it going to rain tomorrow afternoon?
alarm/show_alarms	do i have any alarms set for tomorrow?
alarm/cancel_alarm	Turn alarm off
weather/find	What's the weather this week
reminder/set_reminder	Remind me to DVR the Bachelorette on Monday.
weather/find	Is it cold today?
weather/find	Do I need a raincoat today?
alarm/time_left_on_alarm	How long until my alarm goes off?
weather/find	hourly weather for today
weather/find	Is it going to snow today?
alarm/set_alarm	Set an alarm for seven 7:30 and 7:45 AM tomorrow
alarm/time_left_on_alarm	How much time is left on my alarm?
alarm/set_alarm	I need to set the alarm at 5 am because I need to wake up early
weather/find	What is the temperature going to be in Hollywood today?
reminder/set_reminder	Set reminder for school at 8 AM on Tuesdays and Wednesdays.
weather/find	are the roads going to be wet on the way home tomorrow?
reminder/cancel_reminder	Remove my reminder
weather/find	What time will the  UV rays be the strongest today?
weather/find	what will the weather do today
weather/find	weather report for london
alarm/set_alarm	set alarm for 8pm
weather/find	What is the temperature today at Disney world? 
weather/find	Is there a flash flood warning?
alarm/set_alarm	Set alarm for 6 am tomorrow.
weather/find	is it going to be hot today?
weather/find	When is it supposed to rain?
alarm/set_alarm	Set an alarm for 10 minutes 
weather/find	Is it windy today?
weather/find	What is the news on the hurricane near me? 
reminder/set_reminder	Remind me to call the shoe repair store
weather/find	how warm is it going to be today?
weather/find	How much rain is expected today?
alarm/cancel_alarm	Cancel the snooze alarm.
alarm/set_alarm	set an alarm for tomorrow at 5pm for one hour.
alarm/cancel_alarm	cancel alarm on door
weather/find	What's the weather in Tucson?
weather/find	Is it going to snow in Illinois tomorrow?
alarm/snooze_alarm	Pause slow cooker alarm for 5 mins.
alarm/set_alarm	Set an alarm for Tuesday next week at 6am
weather/find	How's the weather for today?
alarm/snooze_alarm	Pause the alarm for 9 minutes
reminder/set_reminder	Remind me to buy bread eggs and milk tomorrow at 5 pm
reminder/set_reminder	Remind me to buy flowers for Carol
alarm/set_alarm	set an alarm for 6:00 am on Saturday
weather/find	What's the highest for today?
weather/find	Will there be a thunderstorm in Seattle over the weekend?
reminder/show_reminders	show all my reminders for the next week
weather/find	What is the weather like tomorrow morning?
weather/find	When will it rain again?
alarm/show_alarms	What time is tonight's alarm set for?
alarm/set_alarm	Set a repeating alarm at 9am every day to wake me up.
alarm/set_alarm	set alarm every minute for 30 minutes
weather/find	is it suppose to rain on sunday
weather/find	Do I need an umbrella today? 
reminder/set_reminder	Remind me to go for a run tomorrow morning.
weather/find	When will the temperature drop below 100 degrees this week?
reminder/set_reminder	Remind me in ten minutes to turn off boiling water.
weather/find	what is the high for today
weather/find	How low will the temperature be today?
alarm/set_alarm	set 5 am alarm daily
alarm/set_alarm	set up alarm to  5 am
weather/find	Do I need an umbrella tomorrow?
reminder/set_reminder	remind me to go to walmart
alarm/cancel_alarm	Cancel the 7 am alarm
weather/find	What's the low for today?
weather/find	Will it be stormy weather on Thursday?
reminder/set_reminder	remind me to pick up mike
alarm/show_alarms	show me my alarms
alarm/snooze_alarm	set my snooze alarm for every 2 min
reminder/set_reminder	Remind me to bake cupcakes on Thursday night
alarm/cancel_alarm	cancel all alarms
weather/find	what is the weather in Maine?
alarm/snooze_alarm	Snooze my alarm for 20 minutes after it first goes off.
weather/find	What's the forecast for Anchorage next week?
weather/find	Do I need a coat today?
alarm/cancel_alarm	cancel alarm tomorrow
reminder/set_reminder	Remind me to attend the PTA meeting tomorrow.
weather/find	is it going to snow
reminder/set_reminder	milk reminder at grocery store
alarm/set_alarm	set an alarm for 530 am
weather/find	what is the temperature in california 
weather/find	What's up with the weather?
reminder/set_reminder	Remind me to buy a new basketball hoop for Jimmy
alarm/set_alarm	set an alarm for 8 am
weather/find	what is the temperature today?
alarm/set_alarm	Set alarm for 3 minutes. 
reminder/cancel_reminder	Please clear all reminders.
alarm/time_left_on_alarm	How much time is left on my alarm timer?
weather/find	What is the low temperature for the day
weather/find	What is the warmest day this week?
reminder/set_reminder	remind about the next show at 9
weather/find	how hot can it be today
alarm/cancel_alarm	Cancel the alarm please
reminder/set_reminder	Remind me that I need to start working at 9.
weather/find	What is the weather in England?
reminder/set_reminder	Set a reminder to grab the library books before I leave the house today.
